"comic_id","comic_name","comic_writer","comic_artist","comic_publication_date","comic_cover_img","comic_volume_name","comic_trade_id","comic_inventory_id"
1625,"""Detective Comics #28""","""Gardner Fox""","""Bob Kane""","""July  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/07/Detective_Comics_29.jpg/revision/latest?cb=20060513004857","""Detective Comics Vol 1""","0","0"
1626,"""Detective Comics #29""","""Gardner Fox""","""Fred Guardineer""","""August  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7f/Detective_Comics_30.jpg/revision/latest?cb=20060513004915","""Detective Comics Vol 1""","0","0"
1627,"""Detective Comics #30""","""Gardner Fox""","""Bob Kane""","""September  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e7/Detective_Comics_31.jpg/revision/latest?cb=20170422214429","""Detective Comics Vol 1""","0","0"
1628,"""Detective Comics #31""","""Gardner Fox""","""Fred Guardineer""","""October  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7f/Detective_Comics_Vol_1_32.jpg/revision/latest?cb=20170116013136","""Detective Comics Vol 1""","0","0"
1629,"""Detective Comics #32""","""Bill Finger""","""Bob Kane""","""November  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b8/Detective_Comics_33.jpg/revision/latest?cb=20070305230856","""Detective Comics Vol 1""","0","0"
1630,"""Detective Comics #33""","""Gardner Fox""","""Creig Flessel""","""December  1939""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/de/Detective_Comics_34.jpg/revision/latest?cb=20080704141406","""Detective Comics Vol 1""","0","0"
1631,"""Detective Comics #34""","""Bill Finger""","""Bob Kane""","""January  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6e/Detective_Comics_35.jpg/revision/latest?cb=20080704161845","""Detective Comics Vol 1""","0","0"
1632,"""Detective Comics #35""","""Bill Finger""","""Bob Kane""","""February  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/55/Detective_Comics_36.jpg/revision/latest?cb=20080529153128","""Detective Comics Vol 1""","0","0"
1633,"""Detective Comics #36""","""Bill Finger""","""Bob Kane""","""March  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/27/Detective_Comics_37.jpg/revision/latest?cb=20081129133247","""Detective Comics Vol 1""","0","0"
1634,"""Detective Comics #37""","""Bill Finger""","""Bob Kane""","""April  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/4e/DetectiveComic38.jpg/revision/latest?cb=20080116110103","""Detective Comics Vol 1""","0","0"
1635,"""Detective Comics #38""","""Bill Finger""","""Bob Kane""","""May  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/39/Detective_Comics_39.jpg/revision/latest?cb=20070522153710","""Detective Comics Vol 1""","0","0"
1636,"""Detective Comics #39""","""Bill Finger""","""Bob Kane""","""June  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/10/Detective_Comics_40.jpg/revision/latest?cb=20070514124836","""Detective Comics Vol 1""","0","0"
1637,"""Detective Comics #40""","""Bill Finger""","""Bob Kane""","""July  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/67/Detective_Comics_41.jpg/revision/latest?cb=20070522163524","""Detective Comics Vol 1""","0","0"
1638,"""Detective Comics #41""","""Bill Finger""","""Bob Kane""","""August  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/62/Detective_Comics_42.jpg/revision/latest?cb=20081129134557","""Detective Comics Vol 1""","0","0"
1639,"""Detective Comics #42""","""Bill Finger""","""Bob Kane""","""September  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/88/Detective_Comics_43.jpg/revision/latest?cb=20081129134505","""Detective Comics Vol 1""","0","0"
1640,"""Detective Comics #43""","""Bill Finger""","""Bob Kane""","""October  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5c/Detective_Comics_44.jpg/revision/latest?cb=20081129134403","""Detective Comics Vol 1""","0","0"
1641,"""Detective Comics #44""","""Bill Finger""","""Bob Kane""","""November  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e8/Detective_Comics_45.jpg/revision/latest?cb=20081129134301","""Detective Comics Vol 1""","0","0"
1642,"""Detective Comics #45""","""Bill Finger""","""Bob Kane""","""December  1940""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f3/Detective_Comics_46.jpg/revision/latest?cb=20160110024026","""Detective Comics Vol 1""","0","0"
1643,"""Detective Comics #46""","""Bill Finger""","""Bob Kane""","""January  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/36/Detective_Comics_47.jpg/revision/latest?cb=20081129134112","""Detective Comics Vol 1""","0","0"
1644,"""Detective Comics #47""","""Bill Finger""","""Bob Kane""","""February  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/87/Detective_Comics_48.jpg/revision/latest?cb=20081129134016","""Detective Comics Vol 1""","0","0"
1645,"""Detective Comics #48""","""Bill Finger""","""Bob Kane""","""March  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/0e/Detective_Comics_49.jpg/revision/latest?cb=20081129133920","""Detective Comics Vol 1""","0","0"
1646,"""Detective Comics #49""","""Bill Finger""","""Bob Kane""","""April  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/86/Detective_Comics_50.jpg/revision/latest?cb=20081129133827","""Detective Comics Vol 1""","0","0"
1647,"""Detective Comics #50""","""Bill Finger""","""Bob Kane""","""May  1941""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/79/Detective_Comics_51.jpg/revision/latest?cb=20081129144518","""Detective Comics Vol 1""","0","0"
1648,"""Doom Patrol (Volume 6) #1""","""Gerard Way""","""Nick Derington""","""November  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a8/Doom_Patrol_Vol_6_1A.jpg/revision/latest?cb=20160914224337","""Doom Patrol Vol 6""","0","0"
1649,"""Doom Patrol (Volume 6) #2""","""Gerard Way""","""Nick Derington""","""December  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/4b/Doom_Patrol_Vol_6_2.jpg/revision/latest?cb=20161013235149","""Doom Patrol Vol 6""","0","0"
1650,"""Doom Patrol (Volume 6) #3""","""Gerard Way""","""Nick Derington""","""January  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e3/Doom_Patrol_Vol_6_3.jpg/revision/latest?cb=20161112161315","""Doom Patrol Vol 6""","0","0"
1651,"""Doom Patrol (Volume 6) #4""","""Gerard Way""","""Nick Derington""","""March  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/fe/Doom_Patrol_Vol_6_4.jpg/revision/latest?cb=20170126215939","""Doom Patrol Vol 6""","0","0"
1652,"""Doom Patrol (Volume 6) #5""","""Gerard Way""","""Nick Derington""","""May  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/43/Doom_Patrol_Vol_6_5.jpg/revision/latest?cb=20170324005519","""Doom Patrol Vol 6""","0","0"
1653,"""Doom Patrol (Volume 6) #6""","""Gerard Way""","""Nick Derington""","""June  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2e/Doom_Patrol_Vol_6_6.jpg/revision/latest?cb=20170529151635","""Doom Patrol Vol 6""","0","0"
1654,"""Doom Patrol (Volume 6) #7""","""Gerard Way""","""Michael Allred""","""September  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/40/Doom_Patrol_Vol_6_7.jpg/revision/latest?cb=20170726110925","""Doom Patrol Vol 6""","0","0"
1655,"""Doom Patrol (Volume 6) #8""","""Gerard Way""","""Nick Derington""","""November  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Doom_Patrol_Vol_6_8.jpg/revision/latest?cb=20170906083257","""Doom Patrol Vol 6""","0","0"
1656,"""Doom Patrol (Volume 6) #9""","""Gerard Way""","""Nick Derington""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/af/Doom_Patrol_Vol_6_9.jpg/revision/latest?cb=20171122131851","""Doom Patrol Vol 6""","0","0"
1657,"""Doom Patrol (Volume 6) #10""","""Gerard Way""","""Nick Derington""","""March  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/ab/Doom_Patrol_Vol_6_10.jpg/revision/latest?cb=20180124170635","""Doom Patrol Vol 6""","0","0"
1658,"""Doom Patrol (Volume 6) #11""","""Gerard Way""","""Nick Derington""","""June  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7c/Doom_Patrol_Vol_6_11.jpg/revision/latest?cb=20180425124800","""Doom Patrol Vol 6""","0","0"
1659,"""Doom Patrol (Volume 6) #12""","""Gerard Way""","""Nick Derington""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8a/Doom_Patrol_Vol_6_12.jpg/revision/latest?cb=20181031141114","""Doom Patrol Vol 6""","0","0"
1660,"""Doomsday Clock #1""","""Geoff Johns""","""Gary Frank""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/17/Doomsday_Clock_Vol_1_1.jpg/revision/latest?cb=20171115021704","""Doomsday Clock Vol 1""","0","0"
1661,"""Doomsday Clock #2""","""Geoff Johns""","""Gary Frank""","""February  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/17/Doomsday_Clock_Vol_1_2.jpg/revision/latest?cb=20171227092707","""Doomsday Clock Vol 1""","0","0"
1662,"""Doomsday Clock #3""","""Geoff Johns""","""Gary Frank""","""March  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/43/Doomsday_Clock_Vol_1_3.jpg/revision/latest?cb=20180124094106","""Doomsday Clock Vol 1""","0","0"
1663,"""Doomsday Clock #4""","""Geoff Johns""","""Gary Frank""","""May  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/08/Doomsday_Clock_Vol_1_4.jpg/revision/latest?cb=20180328101139","""Doomsday Clock Vol 1""","0","0"
1664,"""Doomsday Clock #5""","""Geoff Johns""","""Gary Frank""","""July  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b0/Doomsday_Clock_Vol_1_5.jpg/revision/latest?cb=20180530095147","""Doomsday Clock Vol 1""","0","0"
1665,"""Doomsday Clock #6""","""Geoff Johns""","""Gary Frank""","""September  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/26/Doomsday_Clock_Vol_1_6.jpg/revision/latest?cb=20180725141711","""Doomsday Clock Vol 1""","0","0"
1666,"""Doomsday Clock #7""","""Geoff Johns""","""Gary Frank""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/87/Doomsday_Clock_Vol_1_7.jpg/revision/latest?cb=20180926212145","""Doomsday Clock Vol 1""","0","0"
1667,"""Doomsday Clock #8""","null","null","null","null","""Doomsday Clock Vol 1""","0","0"
1668,"""Doomsday Clock #9""","null","null","null","null","""Doomsday Clock Vol 1""","0","0"
1669,"""Doomsday Clock #10""","null","null","null","null","""Doomsday Clock Vol 1""","0","0"
1670,"""Doomsday Clock #11""","null","null","null","null","""Doomsday Clock Vol 1""","0","0"
1671,"""Doomsday Clock #12""","null","null","null","null","""Doomsday Clock Vol 1""","0","0"
1672,"""The Dreaming #1""","""Simon Spurrier""","""Jae Lee""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/92/The_Dreaming_Vol_1_1.jpg/revision/latest?cb=20180905170308","""The Dreaming Vol 1""","0","0"
1673,"""The Dreaming #2""","""Simon Spurrier""","""Jae Lee""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9c/The_Dreaming_Vol_1_2.jpg/revision/latest?cb=20181003201509","""The Dreaming Vol 1""","0","0"
1674,"""The Flash (Volume 5) #1""","""Joshua Williamson""","""Karl Kerschl""","""August  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b7/The_Flash_Vol_5_1.jpg/revision/latest?cb=20160623185437","""The Flash Vol 5""","0","0"
1675,"""The Flash (Volume 5) #2""","""Joshua Williamson""","""Karl Kerschl""","""September  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c1/The_Flash_Vol_5_2.jpg/revision/latest?cb=20160714015257","""The Flash Vol 5""","0","0"
1676,"""The Flash (Volume 5) #3""","""Joshua Williamson""","""Carmine Di Giandomenico""","""September  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e7/The_Flash_Vol_5_3.jpg/revision/latest?cb=20160727162709","""The Flash Vol 5""","0","0"
1677,"""The Flash (Volume 5) #4""","""Joshua Williamson""","""Carmine Di Giandomenico""","""October  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/af/The_Flash_Vol_5_4.jpg/revision/latest?cb=20160803142700","""The Flash Vol 5""","0","0"
1678,"""The Flash (Volume 5) #5""","""Joshua Williamson""","""Carmine Di Giandomenico""","""October  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6c/The_Flash_Vol_5_5.jpg/revision/latest?cb=20160830215244","""The Flash Vol 5""","0","0"
1679,"""The Flash (Volume 5) #6""","""Joshua Williamson""","""Carmine Di Giandomenico""","""November  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/90/The_Flash_Vol_5_6.jpg/revision/latest?cb=20160921153440","""The Flash Vol 5""","0","0"
1680,"""The Flash (Volume 5) #7""","""Joshua Williamson""","""Carmine Di Giandomenico""","""November  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/64/The_Flash_Vol_5_7.jpg/revision/latest?cb=20160928155928","""The Flash Vol 5""","0","0"
1681,"""The Flash (Volume 5) #8""","""Joshua Williamson""","""Carmine Di Giandomenico""","""December  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9e/The_Flash_Vol_5_8.jpg/revision/latest?cb=20161010200148","""The Flash Vol 5""","0","0"
1682,"""The Flash (Volume 5) #9""","""Joshua Williamson""","""Carmine Di Giandomenico""","""December  2016""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/0f/The_Flash_Vol_5_9.jpg/revision/latest?cb=20161025233030","""The Flash Vol 5""","0","0"
1683,"""The Flash (Volume 5) #10""","""Joshua Williamson""","""Carmine Di Giandomenico""","""January  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8c/The_Flash_Vol_5_10.jpg/revision/latest?cb=20161107225700","""The Flash Vol 5""","0","0"
1684,"""The Flash (Volume 5) #11""","""Joshua Williamson""","""Carmine Di Giandomenico""","""January  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6a/The_Flash_Vol_5_11.jpg/revision/latest?cb=20161122124757","""The Flash Vol 5""","0","0"
1685,"""The Flash (Volume 5) #12""","""Joshua Williamson""","""Carmine Di Giandomenico""","""February  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/33/The_Flash_Vol_5_12.jpg/revision/latest?cb=20161213230208","""The Flash Vol 5""","0","0"
1686,"""The Flash (Volume 5) #13""","""Joshua Williamson""","""Carmine Di Giandomenico""","""February  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c3/The_Flash_Vol_5_13.jpg/revision/latest?cb=20161226092333","""The Flash Vol 5""","0","0"
1687,"""The Flash (Volume 5) #14""","""Joshua Williamson""","""Carmine Di Giandomenico""","""March  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a9/The_Flash_Vol_5_14.jpg/revision/latest?cb=20170111042151","""The Flash Vol 5""","0","0"
1688,"""The Flash (Volume 5) #15""","""Joshua Williamson""","""Carmine Di Giandomenico""","""March  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f7/The_Flash_Vol_5_15.jpg/revision/latest?cb=20170123152412","""The Flash Vol 5""","0","0"
1689,"""The Flash (Volume 5) #16""","""Joshua Williamson""","""Carmine Di Giandomenico""","""April  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/ce/The_Flash_Vol_5_16.jpg/revision/latest?cb=20170207091620","""The Flash Vol 5""","0","0"
1690,"""The Flash (Volume 5) #17""","""Joshua Williamson""","""Carmine Di Giandomenico""","""April  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/0f/The_Flash_Vol_5_17.jpg/revision/latest?cb=20170220035547","""The Flash Vol 5""","0","0"
1691,"""The Flash (Volume 5) #18""","""Joshua Williamson""","""Carmine Di Giandomenico""","""May  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/36/The_Flash_Vol_5_18.jpg/revision/latest?cb=20170307100555","""The Flash Vol 5""","0","0"
1692,"""The Flash (Volume 5) #19""","""Joshua Williamson""","""Carmine Di Giandomenico""","""May  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/47/The_Flash_Vol_5_19.jpg/revision/latest?cb=20170321023056","""The Flash Vol 5""","0","0"
1693,"""The Flash (Volume 5) #20""","""Joshua Williamson""","""Carmine Di Giandomenico""","""June  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e7/The_Flash_Vol_5_20.jpg/revision/latest?cb=20170412022302","""The Flash Vol 5""","0","0"
1694,"""The Flash (Volume 5) #21""","""Joshua Williamson""","""Jason Fabok""","""June  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a6/The_Flash_Vol_5_21.jpg/revision/latest?cb=20170426031833","""The Flash Vol 5""","0","0"
1695,"""The Flash (Volume 5) #22""","""Joshua Williamson""","""Jason Fabok""","""July  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/1d/The_Flash_Vol_5_22.jpg/revision/latest?cb=20170517023303","""The Flash Vol 5""","0","0"
1696,"""The Flash (Volume 5) #23""","""Joshua Williamson""","""Carmine Di Giandomenico""","""July  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5e/The_Flash_Vol_5_23.jpg/revision/latest?cb=20170531030744","""The Flash Vol 5""","0","0"
1697,"""The Flash (Volume 5) #24""","""Joshua Williamson""","""Carmine Di Giandomenico""","""August  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/69/The_Flash_Vol_5_24.jpg/revision/latest?cb=20170614045152","""The Flash Vol 5""","0","0"
1698,"""The Flash (Volume 5) #25""","""Joshua Williamson""","""Carmine Di Giandomenico""","""August  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c7/The_Flash_Vol_5_25.jpg/revision/latest?cb=20170628052121","""The Flash Vol 5""","0","0"
1699,"""The Flash (Volume 5) #26""","""Joshua Williamson""","""Carmine Di Giandomenico""","""September  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/fc/The_Flash_Vol_5_26.jpg/revision/latest?cb=20170712082726","""The Flash Vol 5""","0","0"
1700,"""The Flash (Volume 5) #27""","""Joshua Williamson""","""Carmine Di Giandomenico""","""September  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7f/The_Flash_Vol_5_27.jpg/revision/latest?cb=20170726100806","""The Flash Vol 5""","0","0"
1701,"""The Flash (Volume 5) #28""","""Joshua Williamson""","""Carmine Di Giandomenico""","""October  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/44/The_Flash_Vol_5_28.jpg/revision/latest?cb=20170809095737","""The Flash Vol 5""","0","0"
1702,"""The Flash (Volume 5) #29""","""Joshua Williamson""","""Neil Googe""","""October  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/10/The_Flash_Vol_5_29.jpg/revision/latest?cb=20170823201402","""The Flash Vol 5""","0","0"
1703,"""The Flash (Volume 5) #30""","""Joshua Williamson""","""Neil Googe""","""November  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7a/The_Flash_Vol_5_30.jpg/revision/latest?cb=20170913085429","""The Flash Vol 5""","0","0"
1704,"""The Flash (Volume 5) #31""","""Joshua Williamson""","""Neil Googe""","""November  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/de/The_Flash_Vol_5_31.jpg/revision/latest?cb=20170927094331","""The Flash Vol 5""","0","0"
1705,"""The Flash (Volume 5) #32""","""Joshua Williamson""","""Kelley Jones""","""December  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5c/The_Flash_Vol_5_32.jpg/revision/latest?cb=20171011153559","""The Flash Vol 5""","0","0"
1706,"""The Flash (Volume 5) #33""","""Joshua Williamson""","""Ethan Van Sciver""","""December  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7f/The_Flash_Vol_5_33.jpg/revision/latest?cb=20171025074623","""The Flash Vol 5""","0","0"
1707,"""The Flash (Volume 5) #34""","""Joshua Williamson""","""Neil Googe""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2f/The_Flash_Vol_5_34.jpg/revision/latest?cb=20171108105818","""The Flash Vol 5""","0","0"
1708,"""The Flash (Volume 5) #35""","""Joshua Williamson""","""Neil Googe""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/ca/The_Flash_Vol_5_35.jpg/revision/latest?cb=20171122093206","""The Flash Vol 5""","0","0"
1926,"""Injustice 2 #19""","null","null","null","null","""Injustice 2 Vol 1 (Digital)""","0","0"
1709,"""The Flash (Volume 5) #36""","""Joshua Williamson""","""Barry Kitson""","""February  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f1/The_Flash_Vol_5_36.jpg/revision/latest?cb=20171213103404","""The Flash Vol 5""","0","0"
1710,"""The Flash (Volume 5) #37""","""Joshua Williamson""","""Barry Kitson""","""February  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/dd/The_Flash_Vol_5_37.jpg/revision/latest?cb=20171227114324","""The Flash Vol 5""","0","0"
1711,"""The Flash (Volume 5) #38""","""Joshua Williamson""","""Barry Kitson""","""March  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/35/The_Flash_Vol_5_38.jpg/revision/latest?cb=20180110113146","""The Flash Vol 5""","0","0"
1712,"""The Flash (Volume 5) #39""","""Joshua Williamson""","""Carmine Di Giandomenico""","""March  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/cb/The_Flash_Vol_5_39.jpg/revision/latest?cb=20180124105321","""The Flash Vol 5""","0","0"
1713,"""The Flash (Volume 5) #40""","""Joshua Williamson""","""Carmine Di Giandomenico""","""April  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/cd/The_Flash_Vol_5_40.jpg/revision/latest?cb=20180214110744","""The Flash Vol 5""","0","0"
1714,"""The Flash (Volume 5) #41""","""Joshua Williamson""","""Carmine Di Giandomenico""","""April  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/1e/The_Flash_Vol_5_41.jpg/revision/latest?cb=20180228104009","""The Flash Vol 5""","0","0"
1715,"""The Flash (Volume 5) #42""","""Joshua Williamson""","""Carmine Di Giandomenico""","""May  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/ef/The_Flash_Vol_5_42.jpg/revision/latest?cb=20180314090832","""The Flash Vol 5""","0","0"
1716,"""The Flash (Volume 5) #43""","""Joshua Williamson""","""Carmine Di Giandomenico""","""May  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/0c/The_Flash_Vol_5_43.jpg/revision/latest?cb=20180328124208","""The Flash Vol 5""","0","0"
1717,"""The Flash (Volume 5) #44""","""Joshua Williamson""","""Carmine Di Giandomenico""","""June  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f2/The_Flash_Vol_5_44.jpg/revision/latest?cb=20180411100045","""The Flash Vol 5""","0","0"
1718,"""The Flash (Volume 5) #45""","""Joshua Williamson""","""Barry Kitson""","""June  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2f/The_Flash_Vol_5_45.jpg/revision/latest?cb=20180425111139","""The Flash Vol 5""","0","0"
1719,"""The Flash (Volume 5) #46""","""Joshua Williamson""","""Dan Panosian""","""July  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8d/The_Flash_Vol_5_46.jpg/revision/latest?cb=20180509113648","""The Flash Vol 5""","0","0"
1720,"""The Flash (Volume 5) #47""","""Joshua Williamson""","""Howard Porter""","""July  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/59/The_Flash_Vol_5_47.jpg/revision/latest?cb=20180522225723","""The Flash Vol 5""","0","0"
1721,"""The Flash (Volume 5) #48""","""Joshua Williamson""","""Howard Porter""","""August  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/cf/The_Flash_Vol_5_48.jpg/revision/latest?cb=20180613100018","""The Flash Vol 5""","0","0"
1722,"""The Flash (Volume 5) #49""","""Joshua Williamson""","""Howard Porter""","""August  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5d/The_Flash_Vol_5_49.jpg/revision/latest?cb=20180627075927","""The Flash Vol 5""","0","0"
1723,"""The Flash (Volume 5) #50""","""Joshua Williamson""","""Howard Porter""","""September  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/48/The_Flash_Vol_5_50.jpg/revision/latest?cb=20180711203422","""The Flash Vol 5""","0","0"
1724,"""The Flash (Volume 5) #51""","""Joshua Williamson""","""Howard Porter""","""July  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/ab/The_Flash_Vol_5_51.jpg/revision/latest?cb=20180727010111","""The Flash Vol 5""","0","0"
1725,"""The Flash (Volume 5) #52""","""Joshua Williamson""","""Dan Mora""","""October  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2e/The_Flash_Vol_5_52.jpg/revision/latest?cb=20180809051021","""The Flash Vol 5""","0","0"
1726,"""The Flash (Volume 5) #53""","""Joshua Williamson""","""Dan Mora""","""October  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8e/The_Flash_Vol_5_53.jpg/revision/latest?cb=20180827144643","""The Flash Vol 5""","0","0"
1727,"""The Flash (Volume 5) #54""","""Joshua Williamson""","""Dan Mora""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/21/The_Flash_Vol_5_54.jpg/revision/latest?cb=20180913184910","""The Flash Vol 5""","0","0"
1728,"""The Flash (Volume 5) #55""","""Joshua Williamson""","""Dan Mora""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/82/The_Flash_Vol_5_55.jpg/revision/latest?cb=20180926165017","""The Flash Vol 5""","0","0"
1729,"""The Flash (Volume 5) #56""","""Joshua Williamson""","""Dan Panosian""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c6/The_Flash_Vol_5_56.jpg/revision/latest?cb=20181012154402","""The Flash Vol 5""","0","0"
1730,"""The Flash (Volume 5) #57""","""Joshua Williamson""","""Dan Panosian""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b3/The_Flash_Vol_5_57.jpg/revision/latest?cb=20181024180155","""The Flash Vol 5""","0","0"
1731,"""Gotham City Garage #1""","""Collin Kelly""","""Rafael Albuquerque""","""December  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/db/Gotham_City_Garage_Vol_1_1.jpg/revision/latest?cb=20171014092753","""Gotham City Garage Vol 1""","0","0"
1732,"""Gotham City Garage #2""","""Collin Kelly""","""Jenny Frison""","""December  2017""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/0f/Gotham_City_Garage_Vol_1_2.jpg/revision/latest?cb=20171109132911","""Gotham City Garage Vol 1""","0","0"
1733,"""Gotham City Garage #3""","""Collin Kelly""","""Rafael Grampá""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/cc/Gotham_City_Garage_Vol_1_3.jpg/revision/latest?cb=20171109134600","""Gotham City Garage Vol 1""","0","0"
1734,"""Gotham City Garage #4""","""Collin Kelly""","""Ryan Benjamin""","""January  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/68/Gotham_City_Garage_Vol_1_4.jpg/revision/latest?cb=20171122212928","""Gotham City Garage Vol 1""","0","0"
