"comic_id","comic_name","comic_writer","comic_artist","comic_publication_date","comic_cover_img","comic_volume_id","comic_inventory_id"
1943,"""Injustice 2 #36""","null","null","null","null",,
1944,"""Injustice 2 #37""","null","null","null","null",,
1945,"""Injustice 2 #38""","null","null","null","null",,
1946,"""Injustice 2 #39""","null","null","null","null",,
1947,"""Injustice 2 #40""","null","null","null","null",,
1948,"""Injustice 2 #41""","null","null","null","null",,
1949,"""Injustice 2 #42""","null","null","null","null",,
1950,"""Injustice 2 #43""","null","null","null","null",,
1951,"""Injustice 2 #44""","null","null","null","null",,
1952,"""Injustice 2 #45""","null","null","null","null",,
1953,"""Injustice 2 #46""","null","null","null","null",,
1954,"""Injustice 2 #47""","null","null","null","null",,
1955,"""Injustice vs Masters of the Universe #1""","null","null","null","null",,
1956,"""Injustice vs Masters of the Universe #2""","null","null","null","null",,
1957,"""Injustice vs Masters of the Universe #3""","null","null","null","null",,
1958,"""Justice League Dark (Volume 2) #1""","""James Tynion IV""","""Álvaro Martínez""","""September  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/69/Justice_League_Dark_Vol_2_1.jpg/revision/latest?cb=20180725161558",,
1959,"""Justice League Dark (Volume 2) #2""","""James Tynion IV""","""Álvaro Martínez""","""October  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/52/Justice_League_Dark_Vol_2_2.jpg/revision/latest?cb=20180825181043",,
1960,"""Justice League Dark (Volume 2) #3""","""James Tynion IV""","""Álvaro Martínez""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9b/Justice_League_Dark_Vol_2_3.jpg/revision/latest?cb=20180926165921",,
1961,"""Justice League Dark (Volume 2) #4""","""James Tynion IV""","""Riley Rossmo""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/dc/Justice_League_Dark_Vol_2_4.jpg/revision/latest?cb=20181017184258",,
1962,"""Justice League Giant #1""","""Tim Seeley""","""Yanick Paquette""","""August  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/90/Justice_League_Giant_Vol_1_1.jpg/revision/latest?cb=20180731223727",,
1963,"""Justice League Odyssey #1""","""Joshua Williamson""","""Stjepan Šejić""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/6/69/Justice_League_Odyssey_Vol_1_1.jpg/revision/latest?cb=20180926140203",,
1964,"""Justice League Odyssey #2""","""Joshua Williamson""","""Stjepan Šejić""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/70/Justice_League_Odyssey_Vol_1_2.jpg/revision/latest?cb=20181024180132",,
1965,"""Justice League (Volume 4) #1""","""Scott Snyder""","""Jim Cheung""","""August  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/87/Justice_League_Vol_4_1.jpg/revision/latest?cb=20180605225515",,
1966,"""Justice League (Volume 4) #2""","""Scott Snyder""","""Jorge Jiménez""","""August  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/0/06/Justice_League_Vol_4_2.jpg/revision/latest?cb=20180620102117",,
1967,"""Justice League (Volume 4) #3""","""Scott Snyder""","""Jorge Jiménez""","""September  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7a/Justice_League_Vol_4_3.jpg/revision/latest?cb=20180704095911",,
1968,"""Justice League (Volume 4) #4""","""Scott Snyder""","""Jorge Jiménez""","""September  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a3/Justice_League_Vol_4_4.jpg/revision/latest?cb=20180718143119",,
1969,"""Justice League (Volume 4) #5""","""James Tynion IV""","""Doug Mahnke""","""October  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9c/Justice_League_Vol_4_5.jpg/revision/latest?cb=20180801130428",,
1970,"""Justice League (Volume 4) #6""","""Scott Snyder""","""Jorge Jiménez""","""October  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/3f/Justice_League_Vol_4_6.jpg/revision/latest?cb=20180815161748",,
1971,"""Justice League (Volume 4) #7""","""Scott Snyder""","""Jim Cheung""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/37/Justice_League_Vol_4_7.jpg/revision/latest?cb=20180906142710",,
1972,"""Justice League (Volume 4) #8""","""James Tynion IV""","""Mikel Janín""","""November  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/73/Justice_League_Vol_4_8.jpg/revision/latest?cb=20180919151132",,
1973,"""Justice League (Volume 4) #9""","""Scott Snyder""","""Jim Cheung""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9f/Justice_League_Vol_4_9.jpg/revision/latest?cb=20181008170852",,
1974,"""Justice League (Volume 4) #10""","""Scott Snyder""","""Francis Manapul""","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/ae/Justice_League_Vol_4_10.jpg/revision/latest?cb=20181017184307",,
1975,"""Looney Tunes #1""","""Jack Enyart""","""Cover Artist Credit Needed""","""April  1994""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/d8/Looney_Tunes_Vol_1_1.jpg/revision/latest?cb=20100916203330",,
2275,"""Scooby-Doo! Team-Up #19""","null","null","null","null",,
1976,"""Looney Tunes #2""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/9/91/Looney_Tunes_Vol_1_2.jpg/revision/latest?cb=20110911113508",,
1977,"""Looney Tunes #3""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6c/Looney_Tunes_Vol_1_3.jpg/revision/latest?cb=20110911112350",,
1978,"""Looney Tunes #4""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/4/40/Looney_Tunes_Vol_1_4.jpg/revision/latest?cb=20110911112357",,
1979,"""Looney Tunes #5""","""Jack Enyart""","""Cover Artist Credit Needed""","""August  1994""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/27/Looney_Tunes_Vol_1_5.jpg/revision/latest?cb=20110911112402",,
1980,"""Looney Tunes #6""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6a/Looney_Tunes_Vol_1_6.jpg/revision/latest?cb=20110911112405",,
1981,"""Looney Tunes #7""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f3/Looney_Tunes_Vol_1_7.jpg/revision/latest?cb=20110911112411",,
1982,"""Looney Tunes #8""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/d/de/Looney_Tunes_Vol_1_8.jpg/revision/latest?cb=20110911112418",,
1983,"""Looney Tunes #9""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8f/Looney_Tunes_Vol_1_9.jpg/revision/latest?cb=20110911112423",,
1984,"""Looney Tunes #10""","""Jack Enyart""","""Cover Artist Credit Needed""","""January  1995""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/3b/Looney_Tunes_Vol_1_10.jpg/revision/latest?cb=20110911112427",,
1985,"""Looney Tunes #11""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/8/8d/Looney_Tunes_Vol_1_11.jpg/revision/latest?cb=20110911112431",,
1986,"""Looney Tunes #12""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/3/39/Looney_Tunes_Vol_1_12.jpg/revision/latest?cb=20110911112341",,
1987,"""Looney Tunes #13""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/0/07/Looney_Tunes_Vol_1_13.jpg/revision/latest?cb=20110911112347",,
1988,"""Looney Tunes #14""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b5/Looney_Tunes_Vol_1_14.jpg/revision/latest?cb=20110911112352",,
1989,"""Looney Tunes #15""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/5/54/Looney_Tunes_Vol_1_15.jpg/revision/latest?cb=20110911112358",,
1990,"""Looney Tunes #16""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/d/d2/Looney_Tunes_Vol_1_16.jpg/revision/latest?cb=20110911112402",,
1991,"""Looney Tunes #17""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7a/Looney_Tunes_Vol_1_17.jpg/revision/latest?cb=20110911112407",,
1992,"""Looney Tunes #18""","""Bobbi Weiss""","""Cover Artist Credit Needed""","""September  1995""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/74/Looney_Tunes_Vol_1_18.jpg/revision/latest?cb=20110119031219",,
1993,"""Looney Tunes #19""","""David Cody Weiss""","""Cover Artist Credit Needed""","""October  1995""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/82/Looney_Tunes_Vol_1_19.jpg/revision/latest?cb=20110911112412",,
1994,"""Looney Tunes #20""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/d/d7/Looney_Tunes_Vol_1_20.jpg/revision/latest?cb=20110911112419",,
1995,"""Looney Tunes #21""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/1/10/Looney_Tunes_Vol_1_21.jpg/revision/latest?cb=20110911112423",,
1996,"""Looney Tunes #22""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b2/Looney_Tunes_Vol_1_22.jpg/revision/latest?cb=20110911112340",,
1997,"""Looney Tunes #23""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/6/68/Looney_Tunes_Vol_1_23.jpg/revision/latest?cb=20110911112346",,
1998,"""Looney Tunes #24""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a2/Looney_Tunes_Vol_1_24.jpg/revision/latest?cb=20110911112348",,
1999,"""Looney Tunes #25""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/e/ea/Looney_Tunes_Vol_1_25.jpg/revision/latest?cb=20110911112354",,
2000,"""Looney Tunes #26""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/7/74/Looney_Tunes_Vol_1_26.jpg/revision/latest?cb=20110911112359",,
2001,"""Looney Tunes #27""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/9/94/Looney_Tunes_Vol_1_27.jpg/revision/latest?cb=20110911112403",,
2002,"""Looney Tunes #28""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b9/Looney_Tunes_Vol_1_28.jpg/revision/latest?cb=20110911112408",,
2003,"""Looney Tunes #29""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9a/Looney_Tunes_Vol_1_29.jpg/revision/latest?cb=20110911112414",,
2004,"""Looney Tunes #30""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/5/50/Looney_Tunes_Vol_1_30.jpg/revision/latest?cb=20110911112419",,
2005,"""Looney Tunes #31""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f1/Looney_Tunes_Vol_1_31.jpg/revision/latest?cb=20110911112424",,
2006,"""Looney Tunes #32""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a0/Looney_Tunes_Vol_1_32.jpg/revision/latest?cb=20110911112333",,
2007,"""Looney Tunes #33""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b3/Looney_Tunes_Vol_1_33.jpg/revision/latest?cb=20110911112335",,
2008,"""Looney Tunes #34""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/4/41/Looney_Tunes_Vol_1_34.jpg/revision/latest?cb=20110911112336",,
2009,"""Looney Tunes #35""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2a/Looney_Tunes_Vol_1_35.jpg/revision/latest?cb=20110911112337",,
2010,"""Looney Tunes #36""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/9/91/Looney_Tunes_Vol_1_36.jpg/revision/latest?cb=20110911112338",,
2011,"""Looney Tunes #37""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/6/6d/Looney_Tunes_Vol_1_37.jpg/revision/latest?cb=20110911112343",,
2012,"""Looney Tunes #38""","""Terry Collins""","""Cover Artist Credit Needed""","""March  1998""","https://vignette.wikia.nocookie.net/marvel_dc/images/1/13/Looney_Tunes_Vol_1_38.jpg/revision/latest?cb=20110911112339",,
2013,"""Looney Tunes #39""","""Michael Eury""","""Cover Artist Credit Needed""","""April  1998""","https://vignette.wikia.nocookie.net/marvel_dc/images/8/83/Looney_Tunes_Vol_1_39.jpg/revision/latest?cb=20110911112346",,
2014,"""Looney Tunes #40""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/bc/Looney_Tunes_Vol_1_40.jpg/revision/latest?cb=20110911112349",,
2015,"""Looney Tunes #41""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a9/Looney_Tunes_Vol_1_41.jpg/revision/latest?cb=20110911112356",,
2016,"""Looney Tunes #42""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/2/26/Looney_Tunes_Vol_1_42.jpg/revision/latest?cb=20110911112349",,
2017,"""Looney Tunes #43""","""David Cody Weiss""","""Cover Artist Credit Needed""","""August  1998""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2c/Looney_Tunes_Vol_1_43.jpg/revision/latest?cb=20110911112355",,
2018,"""Looney Tunes #44""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/7/70/Looney_Tunes_Vol_1_44.jpg/revision/latest?cb=20110911112400",,
2019,"""Looney Tunes #45""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/7/74/Looney_Tunes_Vol_1_45.jpg/revision/latest?cb=20110911112404",,
2020,"""Looney Tunes #46""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f9/Looney_Tunes_Vol_1_46.jpg/revision/latest?cb=20110911112409",,
2021,"""Looney Tunes #47""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/6/67/Looney_Tunes_Vol_1_47.jpg/revision/latest?cb=20110911112415",,
2022,"""Looney Tunes #48""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c6/Looney_Tunes_Vol_1_48.jpg/revision/latest?cb=20110911112420",,
2023,"""Looney Tunes #49""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b3/Looney_Tunes_Vol_1_49.jpg/revision/latest?cb=20110911112425",,
2024,"""Looney Tunes #50""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/a/ad/Looney_Tunes_Vol_1_50.jpg/revision/latest?cb=20110911112429",,
2025,"""Looney Tunes #51""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9c/Looney_Tunes_Vol_1_51.jpg/revision/latest?cb=20110911112432",,
2026,"""Looney Tunes #52""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/1/1e/Looney_Tunes_Vol_1_52.jpg/revision/latest?cb=20110911112405",,
2027,"""Looney Tunes #53""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/3/3d/Looney_Tunes_Vol_1_53.jpg/revision/latest?cb=20110911112410",,
2028,"""Looney Tunes #54""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/5/56/Looney_Tunes_Vol_1_54.jpg/revision/latest?cb=20110911112417",,
2029,"""Looney Tunes #55""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/8/82/Looney_Tunes_Vol_1_55A.jpg/revision/latest?cb=20130310174252",,
2030,"""Looney Tunes #56""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b3/Looney_Tunes_Vol_1_56.jpg/revision/latest?cb=20110911112426",,
2031,"""Looney Tunes #57""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/9/95/Looney_Tunes_Vol_1_57.jpg/revision/latest?cb=20110911112430",,
2032,"""Looney Tunes #58""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/1/1a/Looney_Tunes_Vol_1_58.jpg/revision/latest?cb=20110911112433",,
2033,"""Looney Tunes #59""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/4/4c/Looney_Tunes_Vol_1_59.jpg/revision/latest?cb=20121104055333",,
2034,"""Looney Tunes #60""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5c/Looney_Tunes_Vol_1_60.jpg/revision/latest?cb=20110911112435",,
2035,"""Looney Tunes #61""","""Frank Strom""","""David Alvarez""","""February  2000""","https://vignette.wikia.nocookie.net/marvel_dc/images/a/ae/Looney_Tunes_Vol_1_61.jpg/revision/latest?cb=20110911112436",,
2036,"""Looney Tunes #62""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/9/90/Looney_Tunes_Vol_1_62.jpg/revision/latest?cb=20110911112523",,
2037,"""Looney Tunes #63""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2a/Looney_Tunes_Vol_1_63.jpg/revision/latest?cb=20110911112524",,
2038,"""Looney Tunes #64""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/a/af/Looney_Tunes_Vol_1_64.jpg/revision/latest?cb=20110911112525",,
2039,"""Looney Tunes #65""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/3/3f/Looney_Tunes_Vol_1_65.jpg/revision/latest?cb=20110911112526",,
2040,"""Looney Tunes #66""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/5/5c/Looney_Tunes_Vol_1_66.jpg/revision/latest?cb=20110911112527",,
2041,"""Looney Tunes #67""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/3/38/Looney_Tunes_Vol_1_67.jpg/revision/latest?cb=20140609121541",,
2042,"""Looney Tunes #68""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/8/81/Looney_Tunes_Vol_1_68.jpg/revision/latest?cb=20110911112530",,
2043,"""Looney Tunes #69""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/e/eb/Looney_Tunes_Vol_1_69.jpg/revision/latest?cb=20110913145929",,
2044,"""Looney Tunes #70""","""Dan Slott""","""David Alvarez""","""November  2000""","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b3/Looney_Tunes_Vol_1_70.jpg/revision/latest?cb=20110913135257",,
2045,"""Looney Tunes #71""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/7/7d/Looney_Tunes_Vol_1_71.jpg/revision/latest?cb=20140609121542",,
2046,"""Looney Tunes #72""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e5/Looney_Tunes_Vol_1_72.jpg/revision/latest?cb=20140616182821",,
2047,"""Looney Tunes #73""","""Earl Kress""","""David Alvarez""","""February  2001""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/ca/Looney_Tunes_Vol_1_73.jpg/revision/latest?cb=20110911112737",,
2048,"""Looney Tunes #74""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/0/08/Looney_Tunes_Vol_1_74.jpg/revision/latest?cb=20110911112738",,
2049,"""Looney Tunes #75""","""Dan Slott""","""Cover Artist Credit Needed""","""April  2001""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/49/Looney_Tunes_Vol_1_75.jpg/revision/latest?cb=20140609121543",,
2050,"""Looney Tunes #76""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/8/86/Looney_Tunes_Vol_1_76.jpg/revision/latest?cb=20110911112740",,
2051,"""Looney Tunes #77""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/9/93/Looney_Tunes_Vol_1_77.jpg/revision/latest?cb=20140609121543",,
2052,"""Looney Tunes #78""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b4/Looney_Tunes_Vol_1_78.jpg/revision/latest?cb=20140609121547",,
2053,"""Looney Tunes #79""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/9/9f/Looney_Tunes_Vol_1_79.jpg/revision/latest?cb=20110913135305",,
2054,"""Looney Tunes #80""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/c/ce/Looney_Tunes_Vol_1_80.jpg/revision/latest?cb=20140609121548",,
2055,"""Looney Tunes #81""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/2/28/Looney_Tunes_Vol_1_81.jpg/revision/latest?cb=20110911112746",,
2056,"""Looney Tunes #82""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/f/f4/Looney_Tunes_Vol_1_82.jpg/revision/latest?cb=20110911112848",,
2057,"""Looney Tunes #83""","""Keith Giffen""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/3/3d/Looney_Tunes_Vol_1_83.jpg/revision/latest?cb=20110911112849",,
2058,"""Looney Tunes #84""","""Writer Credit Needed""","""Cover Artist Credit Needed""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b6/Looney_Tunes_Vol_1_84.jpg/revision/latest?cb=20110911112850",,
2059,"""Looney Tunes #85""","""Earl Kress""","""David Alvarez""","""February  2002""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c4/Looney_Tunes_Vol_1_85.jpg/revision/latest?cb=20110911112852",,
2060,"""Looney Tunes #86""","""Bobbi Weiss""","""David Alvarez""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/d/d6/Looney_Tunes_Vol_1_86.jpg/revision/latest?cb=20110911112853",,
2061,"""Looney Tunes #87""","""Frank Strom""","""David Alvarez""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/a/a2/Looney_Tunes_Vol_1_87.jpg/revision/latest?cb=20110911112854",,
2062,"""Looney Tunes #88""","""Jesse Leon McCann""","""Leo Batic""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/b/b5/Looney_Tunes_Vol_1_88.jpg/revision/latest?cb=20110911112856",,
2063,"""Looney Tunes #89""","""Sholly Fisch""","""David Alvarez""","""June  2002""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/e2/Looney_Tunes_Vol_1_89.jpg/revision/latest?cb=20110911112857",,
2064,"""Looney Tunes #90""","""Frank Strom""","""Neal Sternecky""","""July  2002""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/d9/Looney_Tunes_Vol_1_90.jpg/revision/latest?cb=20110911112858",,
2065,"""Looney Tunes #91""","""Sholly Fisch""","""Walter Carzon""","null","https://vignette.wikia.nocookie.net/marvel_dc/images/d/dc/Looney_Tunes_Vol_1_91.jpg/revision/latest?cb=20110911112859",,
2066,"""Looney Tunes #92""","""James Denning""","""Neal Sternecky""","""September  2002""","https://vignette.wikia.nocookie.net/marvel_dc/images/3/39/Looney_Tunes_Vol_1_92.jpg/revision/latest?cb=20110911113003",,
2067,"""Looney Tunes #93""","""Dan Slott""","""David Alvarez""","""October  2002""","https://vignette.wikia.nocookie.net/marvel_dc/images/d/d5/Looney_Tunes_Vol_1_93.jpg/revision/latest?cb=20110911113004",,
2068,"""Looney Tunes #94""","""David Cody Weiss""","""Mona Koth""","""November  2002""","https://vignette.wikia.nocookie.net/marvel_dc/images/7/75/Looney_Tunes_Vol_1_94.jpg/revision/latest?cb=20110911113005",,
2069,"""Looney Tunes #95""","""Chuck Kim""","""David Alvarez""","""December  2002""","https://vignette.wikia.nocookie.net/marvel_dc/images/e/ef/Looney_Tunes_Vol_1_95.jpg/revision/latest?cb=20110911113006",,
2070,"""Looney Tunes #96""","""Rurik Tyler""","""David Alvarez""","""January  2003""","https://vignette.wikia.nocookie.net/marvel_dc/images/5/53/Looney_Tunes_Vol_1_96.jpg/revision/latest?cb=20110911113007",,
2071,"""Looney Tunes #97""","""Earl Kress""","""David Alvarez""","""February  2003""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c2/Looney_Tunes_Vol_1_97.jpg/revision/latest?cb=20110911113008",,
2072,"""Looney Tunes #98""","""Jesse Leon McCann""","""David Alvarez""","""March  2003""","https://vignette.wikia.nocookie.net/marvel_dc/images/f/fe/Looney_Tunes_Vol_1_98.jpg/revision/latest?cb=20110911113009",,
2073,"""Looney Tunes #99""","""Chuck Kim""","""David Alvarez""","""April  2003""","https://vignette.wikia.nocookie.net/marvel_dc/images/2/2f/Looney_Tunes_Vol_1_99.jpg/revision/latest?cb=20110911113011",,
2074,"""Looney Tunes #100""","""Jennifer Moore""","""Walter Carzon""","""May  2003""","https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Looney_Tunes_Vol_1_100.jpg/revision/latest?cb=20110911113012",,
2075,"""Lucifer (Volume 3) #1""","""Dan Watters""","Jock","""December  2018""","https://vignette.wikia.nocookie.net/marvel_dc/images/c/c9/Lucifer_Vol_3_1.jpg/revision/latest?cb=20181017194716",,
